scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,0,0.443392009
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,1,0.44748801
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,2,0.448511988
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,3,0.440032005
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,4,0.444415987
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,5,0.441343993
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,6,0.448799998
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,7,0.446144015
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,8,0.446271986
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,0,0.51404798
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,1,0.517856002
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,2,0.510976017
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,3,0.514751971
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,4,0.512672007
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,5,0.508671999
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,6,0.522239983
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,7,0.516063988
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,8,0.509952009
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,0,0.283583999
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,1,0.287743986
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,2,0.287488014
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,3,0.289631993
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,4,0.286720008
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,5,0.287743986
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,6,0.288767993
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,7,0.290719986
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,8,0.286720008
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,0,0.195583999
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,1,0.139904007
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,2,0.139264002
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,3,0.137088001
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,4,0.140959993
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,5,0.140031993
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,6,0.129023999
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,7,0.137216002
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,8,0.136191994
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,0,0.242688
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,1,0.250880003
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,2,0.247807994
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,3,0.253856003
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,4,0.249855995
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,5,0.248735994
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,6,0.250880003
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,7,0.250656009
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,8,0.246784002
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,0,0.206847996
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,1,0.211968005
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,2,0.207775995
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,3,0.211968005
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,4,0.211840004
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,5,0.210943997
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,6,0.209920004
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,7,0.213727996
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,8,0.211871997
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,0,0.394495994
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,1,0.402431995
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,2,0.395264
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,3,0.398335993
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,4,0.400384009
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,5,0.397184014
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,6,0.398048013
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,7,0.398335993
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-matched,8,0.391167998
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,0,0.437247992
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,1,0.453631997
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,2,0.440319985
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,3,0.441119999
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,4,0.439135998
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,5,0.440319985
