scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,2,0.0952320024
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,3,0.0952000022
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,4,0.0952320024
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,5,0.0952320024
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,6,0.0952320024
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,7,0.0959040001
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,8,0.0960000008
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,0,0.143360004
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,1,0.142335996
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,2,0.144032001
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,3,0.142335996
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,4,0.142015994
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,5,0.141312003
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,6,0.141312003
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,7,0.142304003
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-tensor-leaves,8,0.142304003
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-cuda32,0,0.328608006
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-cuda32,1,0.321408004
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-cuda32,2,0.326591998
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-cuda32,3,0.331775993
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-cuda32,4,0.317440003
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-cuda32,5,0.328704
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-cuda32,6,0.329696
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-cuda32,7,0.327679992
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-cuda32,8,0.330751985
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-matched,0,0.847872019
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-matched,1,0.84275198
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-matched,2,0.839648008
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-matched,3,0.821247995
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-matched,4,0.823072016
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-matched,5,0.822272003
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-matched,6,0.831488013
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-matched,7,0.836607993
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-matched,8,0.845824003
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-tensor,0,0.934912026
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-tensor,1,0.909280002
