scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-tensor-leaves,5,0.327679992
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-tensor-leaves,6,0.331584007
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-tensor-leaves,7,0.327616006
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-tensor-leaves,8,0.327679992
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-cuda32,0,0.516095996
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-cuda32,1,0.473343998
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-cuda32,2,0.496639997
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-cuda32,3,0.483328015
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-cuda32,4,0.498688012
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-cuda32,5,0.493440002
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-cuda32,6,0.49049601
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-cuda32,7,0.494592011
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-cuda32,8,0.485152006
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-matched,0,1.09055996
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-matched,1,1.11411202
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-matched,2,1.10387194
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-matched,3,1.12025595
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-matched,4,1.10179198
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-matched,5,1.10796797
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-matched,6,1.11001599
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-matched,7,1.10899198
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-matched,8,1.12326396
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-tensor,0,1.21548796
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-tensor,1,1.19807994
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-tensor,2,1.20832002
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-tensor,3,1.19296002
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-tensor,4,1.15884805
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-tensor,5,1.19891202
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-tensor,6,1.21446395
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-tensor,7,1.171296
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,integrated-tensor,8,1.18886399
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-traversal,0,1.50310397
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-traversal,1,1.49164796
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-traversal,2,1.50313604
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-traversal,3,1.50015998
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-traversal,4,1.51747203
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-traversal,5,1.48467195
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-traversal,6,1.518592
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-traversal,7,1.49811196
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-traversal,8,1.49894404
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-matched-leaves,0,0.90931201
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-matched-leaves,1,0.928767979
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-matched-leaves,2,0.908191979
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-matched-leaves,3,0.919359982
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-matched-leaves,4,0.908288002
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-matched-leaves,5,0.922752023
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-matched-leaves,6,0.925696015
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-matched-leaves,7,0.909024
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-matched-leaves,8,0.914367974
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-tensor-leaves,0,1.05289602
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-tensor-leaves,1,1.063936
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-tensor-leaves,2,1.04243195
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-tensor-leaves,3,1.07231998
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-tensor-leaves,4,1.07724798
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-tensor-leaves,5,1.04617596
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-tensor-leaves,6,1.03424001
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-tensor-leaves,7,1.05062401
CheckerHigh,primary,coherent,builtin-binned-SAH,256,144,16,separated-tensor-leaves,8,1.04038405
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,0,0.646143973
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,1,0.63894397
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-cuda32,2,0.638975978
