scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-matched,5,0.798367977
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-matched,6,0.777216017
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-matched,7,0.796447992
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-matched,8,0.77916801
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-tensor,0,1.002496
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-tensor,1,1.00240004
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-tensor,2,0.992991984
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-tensor,3,0.997183979
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-tensor,4,0.996352017
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-tensor,5,0.992255986
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-tensor,6,0.991136014
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-tensor,7,0.997376025
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-tensor,8,0.990975976
